STORE_ID,DEPT_ID,STORE_TYPE,STORE_SIZE,GOLD_LOADED_AT
12,40,B,112238,2026-07-13 13:09:01.728 -0700
43,18,C,41062,2026-07-13 13:09:01.728 -0700
40,96,A,155083,2026-07-13 13:09:01.728 -0700
37,13,C,39910,2026-07-13 13:09:01.728 -0700
43,97,C,41062,2026-07-13 13:09:01.728 -0700
39,6,A,184109,2026-07-13 13:09:01.728 -0700
23,71,B,114533,2026-07-13 13:09:01.728 -0700
3,87,B,37392,2026-07-13 13:09:01.728 -0700
27,74,A,204184,2026-07-13 13:09:01.728 -0700
17,8,B,93188,2026-07-13 13:09:01.728 -0700
29,44,B,93638,2026-07-13 13:09:01.728 -0700
26,74,A,152513,2026-07-13 13:09:01.728 -0700
44,24,C,39910,2026-07-13 13:09:01.728 -0700
34,94,A,158114,2026-07-13 13:09:01.728 -0700
7,40,B,70713,2026-07-13 13:09:01.728 -0700
10,16,B,126512,2026-07-13 13:09:01.728 -0700
17,55,B,93188,2026-07-13 13:09:01.728 -0700
8,44,A,155078,2026-07-13 13:09:01.728 -0700
45,19,B,118221,2026-07-13 13:09:01.728 -0700
8,8,A,155078,2026-07-13 13:09:01.728 -0700
5,59,B,34875,2026-07-13 13:09:01.728 -0700
15,44,B,123737,2026-07-13 13:09:01.728 -0700
15,50,B,123737,2026-07-13 13:09:01.728 -0700
1,40,A,151315,2026-07-13 13:09:01.728 -0700
2,39,A,202307,2026-07-13 13:09:01.728 -0700
14,93,A,200898,2026-07-13 13:09:01.728 -0700
33,8,A,39690,2026-07-13 13:09:01.728 -0700
11,44,A,207499,2026-07-13 13:09:01.728 -0700
23,2,B,114533,2026-07-13 13:09:01.728 -0700
11,30,A,207499,2026-07-13 13:09:01.728 -0700
10,24,B,126512,2026-07-13 13:09:01.728 -0700
12,46,B,112238,2026-07-13 13:09:01.728 -0700
9,85,B,125833,2026-07-13 13:09:01.728 -0700
36,93,A,39910,2026-07-13 13:09:01.728 -0700
4,92,A,205863,2026-07-13 13:09:01.728 -0700
18,51,B,120653,2026-07-13 13:09:01.728 -0700
40,35,A,155083,2026-07-13 13:09:01.728 -0700
12,9,B,112238,2026-07-13 13:09:01.728 -0700
5,6,B,34875,2026-07-13 13:09:01.728 -0700
11,97,A,207499,2026-07-13 13:09:01.728 -0700
28,87,A,206302,2026-07-13 13:09:01.728 -0700
6,17,A,202505,2026-07-13 13:09:01.728 -0700
13,40,A,219622,2026-07-13 13:09:01.728 -0700
24,6,A,203819,2026-07-13 13:09:01.728 -0700
21,32,B,140167,2026-07-13 13:09:01.728 -0700
8,58,A,155078,2026-07-13 13:09:01.728 -0700
31,90,A,203750,2026-07-13 13:09:01.728 -0700
4,74,A,205863,2026-07-13 13:09:01.728 -0700
25,59,B,128107,2026-07-13 13:09:01.728 -0700
6,33,A,202505,2026-07-13 13:09:01.728 -0700
14,56,A,200898,2026-07-13 13:09:01.728 -0700
2,67,A,202307,2026-07-13 13:09:01.728 -0700
39,40,A,184109,2026-07-13 13:09:01.728 -0700
17,59,B,93188,2026-07-13 13:09:01.728 -0700
35,78,B,103681,2026-07-13 13:09:01.728 -0700
21,17,B,140167,2026-07-13 13:09:01.728 -0700
4,9,A,205863,2026-07-13 13:09:01.728 -0700
43,52,C,41062,2026-07-13 13:09:01.728 -0700
8,54,A,155078,2026-07-13 13:09:01.728 -0700
44,9,C,39910,2026-07-13 13:09:01.728 -0700
12,82,B,112238,2026-07-13 13:09:01.728 -0700
16,87,B,57197,2026-07-13 13:09:01.728 -0700
27,42,A,204184,2026-07-13 13:09:01.728 -0700
12,13,B,112238,2026-07-13 13:09:01.728 -0700
42,31,C,39690,2026-07-13 13:09:01.728 -0700
8,60,A,155078,2026-07-13 13:09:01.728 -0700
17,12,B,93188,2026-07-13 13:09:01.728 -0700
22,44,B,119557,2026-07-13 13:09:01.728 -0700
4,35,A,205863,2026-07-13 13:09:01.728 -0700
7,60,B,70713,2026-07-13 13:09:01.728 -0700
7,91,B,70713,2026-07-13 13:09:01.728 -0700
27,90,A,204184,2026-07-13 13:09:01.728 -0700
22,35,B,119557,2026-07-13 13:09:01.728 -0700
27,72,A,204184,2026-07-13 13:09:01.728 -0700
43,85,C,41062,2026-07-13 13:09:01.728 -0700
28,91,A,206302,2026-07-13 13:09:01.728 -0700
39,90,A,184109,2026-07-13 13:09:01.728 -0700
7,21,B,70713,2026-07-13 13:09:01.728 -0700
35,12,B,103681,2026-07-13 13:09:01.728 -0700
45,94,B,118221,2026-07-13 13:09:01.728 -0700
2,28,A,202307,2026-07-13 13:09:01.728 -0700
34,81,A,158114,2026-07-13 13:09:01.728 -0700
38,60,C,39690,2026-07-13 13:09:01.728 -0700
2,96,A,202307,2026-07-13 13:09:01.728 -0700
15,51,B,123737,2026-07-13 13:09:01.728 -0700
22,42,B,119557,2026-07-13 13:09:01.728 -0700
16,97,B,57197,2026-07-13 13:09:01.728 -0700
38,87,C,39690,2026-07-13 13:09:01.728 -0700
29,5,B,93638,2026-07-13 13:09:01.728 -0700
41,40,A,196321,2026-07-13 13:09:01.728 -0700
12,56,B,112238,2026-07-13 13:09:01.728 -0700
28,44,A,206302,2026-07-13 13:09:01.728 -0700
14,27,A,200898,2026-07-13 13:09:01.728 -0700
7,79,B,70713,2026-07-13 13:09:01.728 -0700
6,60,A,202505,2026-07-13 13:09:01.728 -0700
20,5,A,203742,2026-07-13 13:09:01.728 -0700
42,23,C,39690,2026-07-13 13:09:01.728 -0700
12,2,B,112238,2026-07-13 13:09:01.728 -0700
20,31,A,203742,2026-07-13 13:09:01.728 -0700
31,5,A,203750,2026-07-13 13:09:01.728 -0700
38,17,C,39690,2026-07-13 13:09:01.728 -0700
40,55,A,155083,2026-07-13 13:09:01.728 -0700
10,44,B,126512,2026-07-13 13:09:01.728 -0700
41,35,A,196321,2026-07-13 13:09:01.728 -0700
4,56,A,205863,2026-07-13 13:09:01.728 -0700
23,29,B,114533,2026-07-13 13:09:01.728 -0700
27,80,A,204184,2026-07-13 13:09:01.728 -0700
43,46,C,41062,2026-07-13 13:09:01.728 -0700
40,52,A,155083,2026-07-13 13:09:01.728 -0700
23,85,B,114533,2026-07-13 13:09:01.728 -0700
1,45,A,151315,2026-07-13 13:09:01.728 -0700
14,90,A,200898,2026-07-13 13:09:01.728 -0700
8,52,A,155078,2026-07-13 13:09:01.728 -0700
2,13,A,202307,2026-07-13 13:09:01.728 -0700
34,25,A,158114,2026-07-13 13:09:01.728 -0700
21,9,B,140167,2026-07-13 13:09:01.728 -0700
24,24,A,203819,2026-07-13 13:09:01.728 -0700
10,23,B,126512,2026-07-13 13:09:01.728 -0700
12,19,B,112238,2026-07-13 13:09:01.728 -0700
45,82,B,118221,2026-07-13 13:09:01.728 -0700
6,35,A,202505,2026-07-13 13:09:01.728 -0700
43,10,C,41062,2026-07-13 13:09:01.728 -0700
24,60,A,203819,2026-07-13 13:09:01.728 -0700
23,50,B,114533,2026-07-13 13:09:01.728 -0700
3,71,B,37392,2026-07-13 13:09:01.728 -0700
24,82,A,203819,2026-07-13 13:09:01.728 -0700
26,80,A,152513,2026-07-13 13:09:01.728 -0700
4,17,A,205863,2026-07-13 13:09:01.728 -0700
35,51,B,103681,2026-07-13 13:09:01.728 -0700
28,27,A,206302,2026-07-13 13:09:01.728 -0700
8,98,A,155078,2026-07-13 13:09:01.728 -0700
42,13,C,39690,2026-07-13 13:09:01.728 -0700
44,93,C,39910,2026-07-13 13:09:01.728 -0700
27,91,A,204184,2026-07-13 13:09:01.728 -0700
44,72,C,39910,2026-07-13 13:09:01.728 -0700
12,32,B,112238,2026-07-13 13:09:01.728 -0700
25,50,B,128107,2026-07-13 13:09:01.728 -0700
24,38,A,203819,2026-07-13 13:09:01.728 -0700
22,5,B,119557,2026-07-13 13:09:01.728 -0700
41,36,A,196321,2026-07-13 13:09:01.728 -0700
15,98,B,123737,2026-07-13 13:09:01.728 -0700
16,25,B,57197,2026-07-13 13:09:01.728 -0700
28,37,A,206302,2026-07-13 13:09:01.728 -0700
22,30,B,119557,2026-07-13 13:09:01.728 -0700
10,45,B,126512,2026-07-13 13:09:01.728 -0700
30,13,C,42988,2026-07-13 13:09:01.728 -0700
23,72,B,114533,2026-07-13 13:09:01.728 -0700
13,17,A,219622,2026-07-13 13:09:01.728 -0700
23,91,B,114533,2026-07-13 13:09:01.728 -0700
39,55,A,184109,2026-07-13 13:09:01.728 -0700
37,80,C,39910,2026-07-13 13:09:01.728 -0700
14,9,A,200898,2026-07-13 13:09:01.728 -0700
1,13,A,151315,2026-07-13 13:09:01.728 -0700
1,44,A,151315,2026-07-13 13:09:01.728 -0700
32,55,A,203007,2026-07-13 13:09:01.728 -0700
2,80,A,202307,2026-07-13 13:09:01.728 -0700
23,22,B,114533,2026-07-13 13:09:01.728 -0700
44,56,C,39910,2026-07-13 13:09:01.728 -0700
17,24,B,93188,2026-07-13 13:09:01.728 -0700
40,24,A,155083,2026-07-13 13:09:01.728 -0700
11,36,A,207499,2026-07-13 13:09:01.728 -0700
20,83,A,203742,2026-07-13 13:09:01.728 -0700
45,60,B,118221,2026-07-13 13:09:01.728 -0700
39,56,A,184109,2026-07-13 13:09:01.728 -0700
24,11,A,203819,2026-07-13 13:09:01.728 -0700
14,26,A,200898,2026-07-13 13:09:01.728 -0700
18,90,B,120653,2026-07-13 13:09:01.728 -0700
9,90,B,125833,2026-07-13 13:09:01.728 -0700
18,45,B,120653,2026-07-13 13:09:01.728 -0700
29,18,B,93638,2026-07-13 13:09:01.728 -0700
6,3,A,202505,2026-07-13 13:09:01.728 -0700
21,36,B,140167,2026-07-13 13:09:01.728 -0700
26,4,A,152513,2026-07-13 13:09:01.728 -0700
37,56,C,39910,2026-07-13 13:09:01.728 -0700
17,10,B,93188,2026-07-13 13:09:01.728 -0700
36,95,A,39910,2026-07-13 13:09:01.728 -0700
9,2,B,125833,2026-07-13 13:09:01.728 -0700
18,13,B,120653,2026-07-13 13:09:01.728 -0700
39,71,A,184109,2026-07-13 13:09:01.728 -0700
33,25,A,39690,2026-07-13 13:09:01.728 -0700
21,67,B,140167,2026-07-13 13:09:01.728 -0700
19,16,A,203819,2026-07-13 13:09:01.728 -0700
37,4,C,39910,2026-07-13 13:09:01.728 -0700
15,2,B,123737,2026-07-13 13:09:01.728 -0700
31,27,A,203750,2026-07-13 13:09:01.728 -0700
28,72,A,206302,2026-07-13 13:09:01.728 -0700
27,59,A,204184,2026-07-13 13:09:01.728 -0700
6,99,A,202505,2026-07-13 13:09:01.728 -0700
36,3,A,39910,2026-07-13 13:09:01.728 -0700
30,16,C,42988,2026-07-13 13:09:01.728 -0700
40,99,A,155083,2026-07-13 13:09:01.728 -0700
21,12,B,140167,2026-07-13 13:09:01.728 -0700
8,56,A,155078,2026-07-13 13:09:01.728 -0700
32,7,A,203007,2026-07-13 13:09:01.728 -0700
23,4,B,114533,2026-07-13 13:09:01.728 -0700
2,3,A,202307,2026-07-13 13:09:01.728 -0700
18,24,B,120653,2026-07-13 13:09:01.728 -0700
9,17,B,125833,2026-07-13 13:09:01.728 -0700
38,96,C,39690,2026-07-13 13:09:01.728 -0700
5,1,B,34875,2026-07-13 13:09:01.728 -0700
39,27,A,184109,2026-07-13 13:09:01.728 -0700
12,42,B,112238,2026-07-13 13:09:01.728 -0700
34,41,A,158114,2026-07-13 13:09:01.728 -0700
40,72,A,155083,2026-07-13 13:09:01.728 -0700
41,83,A,196321,2026-07-13 13:09:01.728 -0700
4,20,A,205863,2026-07-13 13:09:01.728 -0700
26,98,A,152513,2026-07-13 13:09:01.728 -0700
2,59,A,202307,2026-07-13 13:09:01.728 -0700
45,97,B,118221,2026-07-13 13:09:01.728 -0700
10,25,B,126512,2026-07-13 13:09:01.728 -0700
26,7,A,152513,2026-07-13 13:09:01.728 -0700
2,35,A,202307,2026-07-13 13:09:01.728 -0700
29,36,B,93638,2026-07-13 13:09:01.728 -0700
20,74,A,203742,2026-07-13 13:09:01.728 -0700
30,93,C,42988,2026-07-13 13:09:01.728 -0700
41,32,A,196321,2026-07-13 13:09:01.728 -0700
4,91,A,205863,2026-07-13 13:09:01.728 -0700
25,36,B,128107,2026-07-13 13:09:01.728 -0700
2,25,A,202307,2026-07-13 13:09:01.728 -0700
12,87,B,112238,2026-07-13 13:09:01.728 -0700
24,13,A,203819,2026-07-13 13:09:01.728 -0700
40,45,A,155083,2026-07-13 13:09:01.728 -0700
19,72,A,203819,2026-07-13 13:09:01.728 -0700
44,67,C,39910,2026-07-13 13:09:01.728 -0700
21,13,B,140167,2026-07-13 13:09:01.728 -0700
29,59,B,93638,2026-07-13 13:09:01.728 -0700
13,2,A,219622,2026-07-13 13:09:01.728 -0700
12,21,B,112238,2026-07-13 13:09:01.728 -0700
41,10,A,196321,2026-07-13 13:09:01.728 -0700
1,94,A,151315,2026-07-13 13:09:01.728 -0700
29,94,B,93638,2026-07-13 13:09:01.728 -0700
15,45,B,123737,2026-07-13 13:09:01.728 -0700
23,1,B,114533,2026-07-13 13:09:01.728 -0700
17,25,B,93188,2026-07-13 13:09:01.728 -0700
22,16,B,119557,2026-07-13 13:09:01.728 -0700
7,31,B,70713,2026-07-13 13:09:01.728 -0700
3,35,B,37392,2026-07-13 13:09:01.728 -0700
10,28,B,126512,2026-07-13 13:09:01.728 -0700
23,77,B,114533,2026-07-13 13:09:01.728 -0700
19,46,A,203819,2026-07-13 13:09:01.728 -0700
21,71,B,140167,2026-07-13 13:09:01.728 -0700
13,12,A,219622,2026-07-13 13:09:01.728 -0700
12,14,B,112238,2026-07-13 13:09:01.728 -0700
10,18,B,126512,2026-07-13 13:09:01.728 -0700
31,93,A,203750,2026-07-13 13:09:01.728 -0700
34,48,A,158114,2026-07-13 13:09:01.728 -0700
35,5,B,103681,2026-07-13 13:09:01.728 -0700
2,8,A,202307,2026-07-13 13:09:01.728 -0700
22,47,B,119557,2026-07-13 13:09:01.728 -0700
30,97,C,42988,2026-07-13 13:09:01.728 -0700
15,25,B,123737,2026-07-13 13:09:01.728 -0700
16,10,B,57197,2026-07-13 13:09:01.728 -0700
28,45,A,206302,2026-07-13 13:09:01.728 -0700
36,21,A,39910,2026-07-13 13:09:01.728 -0700
17,67,B,93188,2026-07-13 13:09:01.728 -0700
9,81,B,125833,2026-07-13 13:09:01.728 -0700
39,54,A,184109,2026-07-13 13:09:01.728 -0700
15,85,B,123737,2026-07-13 13:09:01.728 -0700
2,23,A,202307,2026-07-13 13:09:01.728 -0700
41,80,A,196321,2026-07-13 13:09:01.728 -0700
35,90,B,103681,2026-07-13 13:09:01.728 -0700
25,67,B,128107,2026-07-13 13:09:01.728 -0700
37,23,C,39910,2026-07-13 13:09:01.728 -0700
39,52,A,184109,2026-07-13 13:09:01.728 -0700
5,12,B,34875,2026-07-13 13:09:01.728 -0700
16,52,B,57197,2026-07-13 13:09:01.728 -0700
35,3,B,103681,2026-07-13 13:09:01.728 -0700
44,27,C,39910,2026-07-13 13:09:01.728 -0700
41,94,A,196321,2026-07-13 13:09:01.728 -0700
32,41,A,203007,2026-07-13 13:09:01.728 -0700
11,54,A,207499,2026-07-13 13:09:01.728 -0700
34,54,A,158114,2026-07-13 13:09:01.728 -0700
22,20,B,119557,2026-07-13 13:09:01.728 -0700
45,3,B,118221,2026-07-13 13:09:01.728 -0700
17,9,B,93188,2026-07-13 13:09:01.728 -0700
22,54,B,119557,2026-07-13 13:09:01.728 -0700
42,5,C,39690,2026-07-13 13:09:01.728 -0700
7,25,B,70713,2026-07-13 13:09:01.728 -0700
21,59,B,140167,2026-07-13 13:09:01.728 -0700
41,79,A,196321,2026-07-13 13:09:01.728 -0700
20,18,A,203742,2026-07-13 13:09:01.728 -0700
45,52,B,118221,2026-07-13 13:09:01.728 -0700
15,41,B,123737,2026-07-13 13:09:01.728 -0700
44,18,C,39910,2026-07-13 13:09:01.728 -0700
18,94,B,120653,2026-07-13 13:09:01.728 -0700
2,34,A,202307,2026-07-13 13:09:01.728 -0700
32,29,A,203007,2026-07-13 13:09:01.728 -0700
39,11,A,184109,2026-07-13 13:09:01.728 -0700
25,71,B,128107,2026-07-13 13:09:01.728 -0700
23,32,B,114533,2026-07-13 13:09:01.728 -0700
7,81,B,70713,2026-07-13 13:09:01.728 -0700
17,91,B,93188,2026-07-13 13:09:01.728 -0700
7,30,B,70713,2026-07-13 13:09:01.728 -0700
39,59,A,184109,2026-07-13 13:09:01.728 -0700
4,96,A,205863,2026-07-13 13:09:01.728 -0700
36,72,A,39910,2026-07-13 13:09:01.728 -0700
39,3,A,184109,2026-07-13 13:09:01.728 -0700
32,77,A,203007,2026-07-13 13:09:01.728 -0700
13,71,A,219622,2026-07-13 13:09:01.728 -0700
43,14,C,41062,2026-07-13 13:09:01.728 -0700
17,3,B,93188,2026-07-13 13:09:01.728 -0700
36,94,A,39910,2026-07-13 13:09:01.728 -0700
12,94,B,112238,2026-07-13 13:09:01.728 -0700
18,78,B,120653,2026-07-13 13:09:01.728 -0700
33,87,A,39690,2026-07-13 13:09:01.728 -0700
2,60,A,202307,2026-07-13 13:09:01.728 -0700
44,55,C,39910,2026-07-13 13:09:01.728 -0700
9,11,B,125833,2026-07-13 13:09:01.728 -0700
9,94,B,125833,2026-07-13 13:09:01.728 -0700
22,10,B,119557,2026-07-13 13:09:01.728 -0700
15,18,B,123737,2026-07-13 13:09:01.728 -0700
22,11,B,119557,2026-07-13 13:09:01.728 -0700
28,22,A,206302,2026-07-13 13:09:01.728 -0700
8,85,A,155078,2026-07-13 13:09:01.728 -0700
37,24,C,39910,2026-07-13 13:09:01.728 -0700
12,23,B,112238,2026-07-13 13:09:01.728 -0700
15,10,B,123737,2026-07-13 13:09:01.728 -0700
36,44,A,39910,2026-07-13 13:09:01.728 -0700
33,18,A,39690,2026-07-13 13:09:01.728 -0700
45,9,B,118221,2026-07-13 13:09:01.728 -0700
16,93,B,57197,2026-07-13 13:09:01.728 -0700
39,47,A,184109,2026-07-13 13:09:01.728 -0700
2,51,A,202307,2026-07-13 13:09:01.728 -0700
39,99,A,184109,2026-07-13 13:09:01.728 -0700
24,99,A,203819,2026-07-13 13:09:01.728 -0700
12,77,B,112238,2026-07-13 13:09:01.728 -0700
24,51,A,203819,2026-07-13 13:09:01.728 -0700
1,51,A,151315,2026-07-13 13:09:01.728 -0700
36,22,A,39910,2026-07-13 13:09:01.728 -0700
13,47,A,219622,2026-07-13 13:09:01.728 -0700
18,77,B,120653,2026-07-13 13:09:01.728 -0700
25,19,B,128107,2026-07-13 13:09:01.728 -0700
36,29,A,39910,2026-07-13 13:09:01.728 -0700
15,43,B,123737,2026-07-13 13:09:01.728 -0700
43,99,C,41062,2026-07-13 13:09:01.728 -0700
19,48,A,203819,2026-07-13 13:09:01.728 -0700
9,77,B,125833,2026-07-13 13:09:01.728 -0700
6,77,A,202505,2026-07-13 13:09:01.728 -0700
22,48,B,119557,2026-07-13 13:09:01.728 -0700
7,99,B,70713,2026-07-13 13:09:01.728 -0700
33,34,A,39690,2026-07-13 13:09:01.728 -0700
15,48,B,123737,2026-07-13 13:09:01.728 -0700
38,99,C,39690,2026-07-13 13:09:01.728 -0700
36,36,A,39910,2026-07-13 13:09:01.728 -0700
7,78,B,70713,2026-07-13 13:09:01.728 -0700
